State,District,Pincode,0-5 Age,5-17 Age,18+ Age,Total Enrolments,Child %
Odisha,Koraput,763003,18,3,0,21,100.0
Odisha,Koraput,763004,0,1,0,1,100.0
Odisha,Koraput,763008,39,7,0,46,100.0
Odisha,Koraput,764001,85,37,0,122,100.0
Odisha,Koraput,764002,266,100,7,373,98.12
Odisha,Koraput,764003,59,18,1,78,98.72
Odisha,Koraput,764004,7,0,0,7,100.0
Odisha,Koraput,764005,138,36,0,174,100.0
Odisha,Koraput,764006,19,14,0,33,100.0
Odisha,Koraput,764011,15,6,0,21,100.0
Odisha,Koraput,764014,75,22,0,97,100.0
Odisha,Koraput,764020,45,16,0,61,100.0
Odisha,Koraput,764021,99,33,0,132,100.0
Odisha,Koraput,764027,92,31,3,126,97.62
Odisha,Koraput,764028,103,45,0,148,100.0
Odisha,Koraput,764036,193,72,5,270,98.15
Odisha,Koraput,764037,202,57,5,264,98.11
Odisha,Koraput,764038,155,53,4,212,98.11
Odisha,Koraput,764039,133,74,1,208,99.52
Odisha,Koraput,764040,50,9,0,59,100.0
Odisha,Koraput,764041,60,17,0,77,100.0
Odisha,Koraput,764042,11,0,0,11,100.0
Odisha,Koraput,764043,346,141,8,495,98.38
Odisha,Koraput,764044,1,0,0,1,100.0
Odisha,Koraput,764055,89,46,0,135,100.0
Odisha,Koraput,764056,192,55,8,255,96.86
Odisha,Koraput,764057,114,100,0,214,100.0
Odisha,Koraput,764058,319,68,0,387,100.0
Odisha,Koraput,764063,44,10,4,58,93.1
Odisha,Koraput,764075,1,1,0,2,100.0
Odisha,Koraput,764081,49,9,0,58,100.0
Odisha,Koraput,765013,210,104,0,314,100.0
Odisha,Malkangiri,764042,10,7,0,17,100.0
Odisha,Malkangiri,764043,174,48,0,222,100.0
Odisha,Malkangiri,764044,374,123,3,500,99.4
Odisha,Malkangiri,764045,568,97,0,665,100.0
Odisha,Malkangiri,764046,72,8,0,80,100.0
Odisha,Malkangiri,764047,387,54,0,441,100.0
Odisha,Malkangiri,764048,16,5,0,21,100.0
Odisha,Malkangiri,764051,245,56,1,302,99.67
Odisha,Malkangiri,764052,143,36,0,179,100.0
Odisha,Malkangiri,764086,183,37,0,220,100.0
Odisha,Malkangiri,764087,201,22,0,223,100.0
Odisha,Mayurbhanj,756027,1,0,0,1,100.0
Odisha,Mayurbhanj,756028,5,0,0,5,100.0
Odisha,Mayurbhanj,756030,17,5,0,22,100.0
Odisha,Mayurbhanj,757001,84,20,0,104,100.0
Odisha,Mayurbhanj,757002,30,5,0,35,100.0
Odisha,Mayurbhanj,757003,20,8,0,28,100.0
Odisha,Mayurbhanj,757014,90,27,2,119,98.32
Odisha,Mayurbhanj,757016,83,17,0,100,100.0
Odisha,Mayurbhanj,757017,54,9,0,63,100.0
Odisha,Mayurbhanj,757018,99,32,1,132,99.24
Odisha,Mayurbhanj,757019,117,31,0,148,100.0
Odisha,Mayurbhanj,757020,97,26,0,123,100.0
Odisha,Mayurbhanj,757021,54,15,1,70,98.57
Odisha,Mayurbhanj,757022,80,22,0,102,100.0
Odisha,Mayurbhanj,757023,67,14,0,81,100.0
Odisha,Mayurbhanj,757024,66,13,2,81,97.53
Odisha,Mayurbhanj,757025,117,24,2,143,98.6
Odisha,Mayurbhanj,757026,100,6,0,106,100.0
Odisha,Mayurbhanj,757027,19,3,0,22,100.0
Odisha,Mayurbhanj,757028,47,26,2,75,97.33
Odisha,Mayurbhanj,757029,68,28,0,96,100.0
Odisha,Mayurbhanj,757030,139,31,0,170,100.0
Odisha,Mayurbhanj,757031,21,6,0,27,100.0
Odisha,Mayurbhanj,757032,96,28,0,124,100.0
Odisha,Mayurbhanj,757033,184,47,1,232,99.57
Odisha,Mayurbhanj,757034,267,65,0,332,100.0
Odisha,Mayurbhanj,757035,112,33,0,145,100.0
Odisha,Mayurbhanj,757036,198,39,1,238,99.58
Odisha,Mayurbhanj,757037,216,50,3,269,98.88
Odisha,Mayurbhanj,757038,293,80,1,374,99.73
Odisha,Mayurbhanj,757039,140,28,0,168,100.0
Odisha,Mayurbhanj,757040,124,52,1,177,99.44
Odisha,Mayurbhanj,757041,102,55,0,157,100.0
Odisha,Mayurbhanj,757042,113,37,2,152,98.68
Odisha,Mayurbhanj,757043,184,63,2,249,99.2
Odisha,Mayurbhanj,757045,137,40,0,177,100.0
Odisha,Mayurbhanj,757046,126,46,0,172,100.0
Odisha,Mayurbhanj,757047,128,39,2,169,98.82
Odisha,Mayurbhanj,757048,223,106,0,329,100.0
Odisha,Mayurbhanj,757049,136,26,0,162,100.0
Odisha,Mayurbhanj,757050,162,27,1,190,99.47
Odisha,Mayurbhanj,757051,74,8,1,83,98.8
Odisha,Mayurbhanj,757052,125,36,1,162,99.38
Odisha,Mayurbhanj,757053,107,35,0,142,100.0
Odisha,Mayurbhanj,757054,87,17,0,104,100.0
Odisha,Mayurbhanj,757055,46,18,0,64,100.0
Odisha,Mayurbhanj,757073,54,19,0,73,100.0
Odisha,Mayurbhanj,757074,39,18,0,57,100.0
Odisha,Mayurbhanj,757075,66,17,2,85,97.65
Odisha,Mayurbhanj,757077,56,56,0,112,100.0
Odisha,Mayurbhanj,757079,96,44,1,141,99.29
Odisha,Mayurbhanj,757081,37,10,1,48,97.92
Odisha,Mayurbhanj,757082,60,15,1,76,98.68
Odisha,Mayurbhanj,757083,37,7,0,44,100.0
Odisha,Mayurbhanj,757084,69,14,0,83,100.0
Odisha,Mayurbhanj,757085,55,9,0,64,100.0
Odisha,Mayurbhanj,757086,56,8,1,65,98.46
Odisha,Mayurbhanj,757087,94,75,0,169,100.0
Odisha,Mayurbhanj,757091,170,28,0,198,100.0
Odisha,Mayurbhanj,757092,113,28,0,141,100.0
Odisha,Mayurbhanj,757093,57,19,2,78,97.44
Odisha,Mayurbhanj,757100,41,18,1,60,98.33
Odisha,Mayurbhanj,757101,37,14,0,51,100.0
Odisha,Mayurbhanj,757102,40,13,0,53,100.0
Odisha,Mayurbhanj,757103,19,5,0,24,100.0
Odisha,Mayurbhanj,757104,41,25,0,66,100.0
Odisha,Mayurbhanj,757105,63,11,0,74,100.0
Odisha,Mayurbhanj,757106,43,41,0,84,100.0
Odisha,Mayurbhanj,757107,60,24,0,84,100.0
Odisha,Nabarangapur,764049,279,111,0,390,100.0
Odisha,Nabarangapur,764055,0,1,0,1,100.0
Odisha,Nabarangapur,764058,101,49,0,150,100.0
Odisha,Nabarangapur,764059,242,100,22,364,93.96
Odisha,Nabarangapur,764061,182,95,0,277,100.0
Odisha,Nabarangapur,764063,101,67,3,171,98.25
Odisha,Nabarangapur,764070,253,115,2,370,99.46
Odisha,Nabarangapur,764071,534,267,6,807,99.26
Odisha,Nabarangapur,764072,464,186,3,653,99.54
Odisha,Nabarangapur,764073,569,206,0,775,100.0
Odisha,Nabarangapur,764074,364,143,13,520,97.5
Odisha,Nabarangapur,764075,196,118,0,314,100.0
Odisha,Nabarangapur,764076,572,346,14,932,98.5
Odisha,Nabarangapur,764077,142,116,1,259,99.61
Odisha,Nabarangapur,764078,131,57,0,188,100.0
Odisha,Nabarangapur,764085,45,15,1,61,98.36
Odisha,Nabarangpur,764074,327,103,12,442,97.29
Odisha,Nayagarh,752023,15,6,0,21,100.0
Odisha,Nayagarh,752024,40,14,0,54,100.0
Odisha,Nayagarh,752025,69,9,0,78,100.0
Odisha,Nayagarh,752026,112,15,2,129,98.45
Odisha,Nayagarh,752063,145,14,0,159,100.0
Odisha,Nayagarh,752065,47,5,0,52,100.0
Odisha,Nayagarh,752066,2,0,0,2,100.0
Odisha,Nayagarh,752068,137,9,0,146,100.0
Odisha,Nayagarh,752069,36,7,1,44,97.73
Odisha,Nayagarh,752070,126,14,0,140,100.0
Odisha,Nayagarh,752077,254,35,0,289,100.0
Odisha,Nayagarh,752078,52,9,0,61,100.0
Odisha,Nayagarh,752079,101,9,1,111,99.1
Odisha,Nayagarh,752080,109,16,1,126,99.21
Odisha,Nayagarh,752081,176,26,2,204,99.02
Odisha,Nayagarh,752082,74,4,2,80,97.5
Odisha,Nayagarh,752083,54,8,0,62,100.0
Odisha,Nayagarh,752084,108,26,0,134,100.0
Odisha,Nayagarh,752085,86,11,0,97,100.0
Odisha,Nayagarh,752089,65,8,0,73,100.0
Odisha,Nayagarh,752090,77,7,0,84,100.0
Odisha,Nayagarh,752091,65,8,1,74,98.65
Odisha,Nayagarh,752092,66,7,1,74,98.65
Odisha,Nayagarh,752093,80,10,0,90,100.0
Odisha,Nayagarh,752094,76,6,0,82,100.0
Odisha,Nuapada,766104,211,58,0,269,100.0
Odisha,Nuapada,766105,395,95,0,490,100.0
Odisha,Nuapada,766106,237,65,0,302,100.0
Odisha,Nuapada,766107,223,32,0,255,100.0
Odisha,Nuapada,766108,266,81,0,347,100.0
Odisha,Nuapada,766111,204,48,0,252,100.0
Odisha,Nuapada,766117,0,1,0,1,100.0
Odisha,Nuapada,766118,167,37,2,206,99.03
Odisha,Puri,751002,6,3,0,9,100.0
Odisha,Puri,752001,139,47,0,186,100.0
Odisha,Puri,752002,271,54,0,325,100.0
Odisha,Puri,752003,3,7,0,10,100.0
Odisha,Puri,752011,308,50,0,358,100.0
Odisha,Puri,752012,113,21,0,134,100.0
Odisha,Puri,752013,50,5,0,55,100.0
Odisha,Puri,752014,119,33,1,153,99.35
Odisha,Puri,752015,101,15,0,116,100.0
Odisha,Puri,752016,98,13,0,111,100.0
Odisha,Puri,752017,216,18,1,235,99.57
Odisha,Puri,752019,85,7,0,92,100.0
Odisha,Puri,752020,4,0,0,4,100.0
Odisha,Puri,752030,71,19,0,90,100.0
Odisha,Puri,752045,63,14,0,77,100.0
Odisha,Puri,752046,74,8,1,83,98.8
Odisha,Puri,752050,45,11,0,56,100.0
Odisha,Puri,752055,2,0,0,2,100.0
Odisha,Puri,752060,29,2,0,31,100.0
Odisha,Puri,752100,2,2,0,4,100.0
Odisha,Puri,752104,135,37,1,173,99.42
Odisha,Puri,752105,123,17,0,140,100.0
Odisha,Puri,752106,146,32,0,178,100.0
Odisha,Puri,752107,82,15,0,97,100.0
Odisha,Puri,752108,108,20,0,128,100.0
Odisha,Puri,752109,149,28,0,177,100.0
Odisha,Puri,752110,137,20,0,157,100.0
Odisha,Puri,752111,142,21,0,163,100.0
Odisha,Puri,752113,35,5,0,40,100.0
Odisha,Puri,752114,81,12,0,93,100.0
Odisha,Puri,752116,38,10,0,48,100.0
Odisha,Puri,752118,39,6,0,45,100.0
Odisha,Puri,752119,67,11,0,78,100.0
Odisha,Puri,752120,17,2,0,19,100.0
Odisha,Puri,752121,38,4,0,42,100.0
Odisha,Puri,754004,17,5,0,22,100.0
Odisha,Rayagada,764027,1,0,0,1,100.0
Odisha,Rayagada,764062,8,1,0,9,100.0
Odisha,Rayagada,765001,95,25,0,120,100.0
Odisha,Rayagada,765002,145,56,1,202,99.5
Odisha,Rayagada,765015,229,201,1,431,99.77
Odisha,Rayagada,765016,87,46,0,133,100.0
Odisha,Rayagada,765017,452,104,0,556,100.0
Odisha,Rayagada,765018,153,13,0,166,100.0
Odisha,Rayagada,765019,247,64,0,311,100.0
Odisha,Rayagada,765020,244,89,0,333,100.0
Odisha,Rayagada,765021,70,15,0,85,100.0
Odisha,Rayagada,765022,77,13,0,90,100.0
Odisha,Rayagada,765023,74,6,1,81,98.77
Odisha,Rayagada,765024,57,8,0,65,100.0
Odisha,Rayagada,765025,91,14,0,105,100.0
Odisha,Rayagada,765026,77,18,0,95,100.0
Odisha,Rayagada,765029,337,29,0,366,100.0
Odisha,Rayagada,765033,53,3,0,56,100.0
Odisha,Rayagada,765034,19,2,0,21,100.0
Odisha,Sambalpur,768001,94,12,0,106,100.0
Odisha,Sambalpur,768002,22,6,0,28,100.0
Odisha,Sambalpur,768003,49,16,0,65,100.0
Odisha,Sambalpur,768004,60,14,0,74,100.0
Odisha,Sambalpur,768005,163,34,1,198,99.49
Odisha,Sambalpur,768006,109,22,0,131,100.0
Odisha,Sambalpur,768016,67,3,0,70,100.0
Odisha,Sambalpur,768017,74,10,0,84,100.0
Odisha,Sambalpur,768018,4,1,0,5,100.0
Odisha,Sambalpur,768019,12,0,0,12,100.0
Odisha,Sambalpur,768020,7,1,0,8,100.0
Odisha,Sambalpur,768025,27,3,0,30,100.0
Odisha,Sambalpur,768026,26,2,0,28,100.0
Odisha,Sambalpur,768105,155,22,0,177,100.0
Odisha,Sambalpur,768106,280,52,0,332,100.0
Odisha,Sambalpur,768107,114,17,0,131,100.0
Odisha,Sambalpur,768108,4,0,0,4,100.0
Odisha,Sambalpur,768109,16,3,0,19,100.0
Odisha,Sambalpur,768112,135,15,0,150,100.0
Odisha,Sambalpur,768113,89,6,0,95,100.0
Odisha,Sambalpur,768200,133,11,0,144,100.0
Odisha,Sambalpur,768212,126,11,0,137,100.0
Odisha,Sambalpur,768214,33,3,0,36,100.0
Odisha,Sambalpur,768221,69,16,0,85,100.0
Odisha,Sambalpur,768222,130,5,0,135,100.0
Odisha,Sambalpur,768224,71,15,0,86,100.0
Odisha,Sambalpur,768227,70,3,0,73,100.0
Odisha,Sambalpur,768228,116,18,0,134,100.0
Odisha,Sonapur,767016,228,54,1,283,99.65
Odisha,Sonapur,767017,111,10,0,121,100.0
Odisha,Sonapur,767018,257,48,0,305,100.0
Odisha,Sonapur,767019,192,37,0,229,100.0
Odisha,Sonapur,767020,20,2,0,22,100.0
Odisha,Sonapur,767023,169,22,0,191,100.0
Odisha,Sonapur,767045,98,15,0,113,100.0
Odisha,Sonapur,767062,183,28,0,211,100.0
Odisha,Sonapur,767068,30,5,0,35,100.0
Odisha,Subarnapur,767016,71,24,0,95,100.0
Odisha,Subarnapur,767017,41,7,0,48,100.0
Odisha,Subarnapur,767018,90,10,0,100,100.0
Odisha,Subarnapur,767019,34,8,0,42,100.0
Odisha,Subarnapur,767020,9,0,0,9,100.0
Odisha,Subarnapur,767023,57,6,0,63,100.0
Odisha,Subarnapur,767034,1,0,0,1,100.0
Odisha,Subarnapur,767045,31,3,0,34,100.0
Odisha,Subarnapur,767068,11,2,0,13,100.0
Odisha,Sundargarh,769001,33,12,0,45,100.0
Odisha,Sundargarh,769002,15,5,0,20,100.0
Odisha,Sundargarh,769003,23,5,0,28,100.0
Odisha,Sundargarh,769004,33,4,0,37,100.0
Odisha,Sundargarh,769005,2,1,0,3,100.0
Odisha,Sundargarh,769006,2,1,0,3,100.0
Odisha,Sundargarh,769007,12,2,0,14,100.0
Odisha,Sundargarh,769008,3,1,0,4,100.0
Odisha,Sundargarh,769009,7,4,0,11,100.0
Odisha,Sundargarh,769010,2,1,0,3,100.0
Odisha,Sundargarh,769012,18,9,0,27,100.0
Odisha,Sundargarh,769013,14,3,0,17,100.0
Odisha,Sundargarh,769014,13,3,0,16,100.0
Odisha,Sundargarh,769015,25,5,0,30,100.0
Odisha,Sundargarh,769016,6,2,0,8,100.0
Odisha,Sundargarh,769042,16,3,0,19,100.0
Odisha,Sundargarh,769043,3,0,0,3,100.0
Odisha,Sundargarh,770001,15,6,0,21,100.0
Odisha,Sundargarh,770002,14,3,0,17,100.0
Odisha,Sundargarh,770011,20,0,0,20,100.0
Odisha,Sundargarh,770012,23,3,0,26,100.0
Odisha,Sundargarh,770013,10,2,0,12,100.0
Odisha,Sundargarh,770014,11,0,0,11,100.0
Odisha,Sundargarh,770015,27,6,0,33,100.0
Odisha,Sundargarh,770016,28,6,0,34,100.0
Odisha,Sundargarh,770017,20,1,0,21,100.0
Odisha,Sundargarh,770018,15,3,0,18,100.0
Odisha,Sundargarh,770019,5,0,0,5,100.0
Odisha,Sundargarh,770020,18,1,0,19,100.0
Odisha,Sundargarh,770021,6,5,0,11,100.0
Odisha,Sundargarh,770022,12,3,0,15,100.0
Odisha,Sundargarh,770023,3,0,0,3,100.0
Odisha,Sundargarh,770024,22,5,0,27,100.0
Odisha,Sundargarh,770031,4,0,0,4,100.0
Odisha,Sundargarh,770032,7,1,0,8,100.0
Odisha,Sundargarh,770033,43,3,0,46,100.0
Odisha,Sundargarh,770034,4,1,0,5,100.0
Odisha,Sundargarh,770035,16,1,0,17,100.0
Odisha,Sundargarh,770036,12,3,0,15,100.0
Odisha,Sundargarh,770037,1,0,0,1,100.0
Odisha,Sundargarh,770039,11,3,0,14,100.0
Odisha,Sundargarh,770046,0,1,0,1,100.0
Odisha,Sundargarh,770070,2,0,0,2,100.0
Odisha,Sundargarh,770072,6,0,0,6,100.0
Odisha,Sundargarh,770073,10,0,0,10,100.0
Odisha,Sundargarh,770074,4,2,0,6,100.0
Odisha,Sundargarh,770075,8,3,0,11,100.0
Odisha,Sundargarh,770076,3,0,0,3,100.0
Odisha,Sundergarh,769001,78,36,0,114,100.0
Odisha,Sundergarh,769002,29,6,0,35,100.0
Odisha,Sundergarh,769003,61,18,0,79,100.0
Odisha,Sundergarh,769004,104,40,0,144,100.0
Odisha,Sundergarh,769005,18,5,0,23,100.0
Odisha,Sundergarh,769006,12,5,0,17,100.0
Odisha,Sundergarh,769007,32,18,0,50,100.0
Odisha,Sundergarh,769008,12,6,1,19,94.74
Odisha,Sundergarh,769009,20,4,0,24,100.0
Odisha,Sundergarh,769010,2,0,0,2,100.0
Odisha,Sundergarh,769011,3,0,0,3,100.0
Odisha,Sundergarh,769012,53,15,0,68,100.0
Odisha,Sundergarh,769013,29,4,0,33,100.0
Odisha,Sundergarh,769014,19,2,0,21,100.0
Odisha,Sundergarh,769015,34,9,0,43,100.0
Odisha,Sundergarh,769016,13,9,0,22,100.0
Odisha,Sundergarh,769042,60,10,0,70,100.0
Odisha,Sundergarh,769043,31,4,2,37,94.59
Odisha,Sundergarh,770001,34,12,0,46,100.0
Odisha,Sundergarh,770002,63,7,0,70,100.0
Odisha,Sundergarh,770011,44,5,0,49,100.0
Odisha,Sundergarh,770012,61,13,0,74,100.0
Odisha,Sundergarh,770013,26,5,0,31,100.0
Odisha,Sundergarh,770014,68,5,0,73,100.0
Odisha,Sundergarh,770015,96,11,0,107,100.0
Odisha,Sundergarh,770016,123,7,0,130,100.0
Odisha,Sundergarh,770017,221,17,0,238,100.0
Odisha,Sundergarh,770018,104,13,1,118,99.15
Odisha,Sundergarh,770019,36,3,0,39,100.0
Odisha,Sundergarh,770020,42,3,0,45,100.0
Odisha,Sundergarh,770021,30,2,0,32,100.0
Odisha,Sundergarh,770022,45,5,0,50,100.0
Odisha,Sundergarh,770023,33,3,0,36,100.0
Odisha,Sundergarh,770024,37,4,0,41,100.0
Odisha,Sundergarh,770031,44,15,0,59,100.0
Odisha,Sundergarh,770032,39,5,0,44,100.0
Odisha,Sundergarh,770033,164,14,0,178,100.0
Odisha,Sundergarh,770034,61,9,0,70,100.0
Odisha,Sundergarh,770035,91,14,0,105,100.0
Odisha,Sundergarh,770036,122,35,13,170,92.35
Odisha,Sundergarh,770037,218,37,2,257,99.22
Odisha,Sundergarh,770038,77,7,0,84,100.0
Odisha,Sundergarh,770039,71,4,0,75,100.0
Odisha,Sundergarh,770040,224,73,0,297,100.0
Odisha,Sundergarh,770041,18,5,0,23,100.0
Odisha,Sundergarh,770042,7,4,0,11,100.0
Odisha,Sundergarh,770043,79,14,0,93,100.0
Odisha,Sundergarh,770044,104,38,0,142,100.0
Odisha,Sundergarh,770046,18,1,0,19,100.0
Odisha,Sundergarh,770048,68,24,0,92,100.0
Odisha,Sundergarh,770051,88,4,0,92,100.0
Odisha,Sundergarh,770052,19,7,0,26,100.0
Odisha,Sundergarh,770070,20,3,0,23,100.0
Odisha,Sundergarh,770072,23,1,0,24,100.0
Odisha,Sundergarh,770073,25,2,0,27,100.0
Odisha,Sundergarh,770074,64,10,0,74,100.0
Odisha,Sundergarh,770075,14,6,0,20,100.0
Odisha,Sundergarh,770076,10,3,0,13,100.0
Puducherry,Karaikal,609601,31,4,1,36,97.22
Puducherry,Karaikal,609602,143,7,5,155,96.77
Puducherry,Karaikal,609603,44,4,1,49,97.96
Puducherry,Karaikal,609604,47,2,2,51,96.08
Puducherry,Karaikal,609605,54,5,0,59,100.0
Puducherry,Karaikal,609606,47,6,2,55,96.36
Puducherry,Karaikal,609607,65,3,0,68,100.0
Puducherry,Karaikal,609609,86,7,1,94,98.94
Puducherry,Pondicherry,533464,9,0,0,9,100.0
Puducherry,Pondicherry,605001,55,2,0,57,100.0
Puducherry,Pondicherry,605003,33,2,0,35,100.0
Puducherry,Pondicherry,605004,61,5,0,66,100.0
Puducherry,Pondicherry,605005,27,2,0,29,100.0
Puducherry,Pondicherry,605006,5,1,0,6,100.0
Puducherry,Pondicherry,605007,76,4,0,80,100.0
Puducherry,Pondicherry,605008,75,8,0,83,100.0
Puducherry,Pondicherry,605009,93,8,0,101,100.0
Puducherry,Pondicherry,605010,32,1,0,33,100.0
Puducherry,Pondicherry,605011,17,1,0,18,100.0
Puducherry,Pondicherry,605012,10,0,0,10,100.0
Puducherry,Pondicherry,605013,41,1,0,42,100.0
Puducherry,Pondicherry,605014,30,1,0,31,100.0
Puducherry,Pondicherry,605102,32,2,0,34,100.0
Puducherry,Pondicherry,605105,7,1,0,8,100.0
Puducherry,Pondicherry,605106,39,5,0,44,100.0
Puducherry,Pondicherry,605107,56,2,0,58,100.0
Puducherry,Pondicherry,605110,144,6,0,150,100.0
Puducherry,Pondicherry,605111,10,0,0,10,100.0
Puducherry,Pondicherry,605501,39,1,0,40,100.0
Puducherry,Pondicherry,605502,36,2,0,38,100.0
Puducherry,Pondicherry,607402,58,3,0,61,100.0
Puducherry,Pondicherry,673310,32,10,0,42,100.0
Puducherry,Pondicherry,673311,1,1,0,2,100.0
Puducherry,Puducherry,533464,67,4,0,71,100.0
Puducherry,Puducherry,605001,46,7,9,62,85.48
Puducherry,Puducherry,605003,32,2,1,35,97.14
Puducherry,Puducherry,605004,59,4,1,64,98.44
Puducherry,Puducherry,605005,40,4,0,44,100.0
Puducherry,Puducherry,605006,15,1,0,16,100.0
Puducherry,Puducherry,605007,96,3,1,100,99.0
Puducherry,Puducherry,605008,119,8,2,129,98.45
Puducherry,Puducherry,605009,122,3,1,126,99.21
Puducherry,Puducherry,605010,41,3,2,46,95.65
Puducherry,Puducherry,605011,24,1,2,27,92.59
Puducherry,Puducherry,605012,3,0,0,3,100.0
Puducherry,Puducherry,605013,47,2,3,52,94.23
Puducherry,Puducherry,605014,35,0,0,35,100.0
Puducherry,Puducherry,605102,20,2,0,22,100.0
Puducherry,Puducherry,605105,8,2,0,10,100.0
Puducherry,Puducherry,605106,46,5,0,51,100.0
Puducherry,Puducherry,605107,42,3,0,45,100.0
Puducherry,Puducherry,605110,150,5,0,155,100.0
Puducherry,Puducherry,605111,5,0,0,5,100.0
Puducherry,Puducherry,605501,22,0,5,27,81.48
Puducherry,Puducherry,605502,38,3,0,41,100.0
Puducherry,Puducherry,607402,85,1,1,87,98.85
Puducherry,Puducherry,670671,4,0,0,4,100.0
Puducherry,Puducherry,670672,3,4,0,7,100.0
Puducherry,Puducherry,673310,40,10,3,53,94.34
Puducherry,Puducherry,673311,4,8,1,13,92.31
Puducherry,Yanam,533464,30,3,0,33,100.0
Punjab,Amritsar,143001,4267,1264,201,5732,96.49
Punjab,Amritsar,143002,68,14,2,84,97.62
Punjab,Amritsar,143003,8,1,0,9,100.0
Punjab,Amritsar,143005,3,0,0,3,100.0
Punjab,Amritsar,143006,22,1,0,23,100.0
Punjab,Amritsar,143008,86,24,2,112,98.21
Punjab,Amritsar,143009,79,13,1,93,98.92
Punjab,Amritsar,143022,102,16,0,118,100.0
Punjab,Amritsar,143026,4,0,0,4,100.0
Punjab,Amritsar,143101,160,23,0,183,100.0
Punjab,Amritsar,143102,383,52,2,437,99.54
Punjab,Amritsar,143103,71,9,1,81,98.77
Punjab,Amritsar,143104,7,3,0,10,100.0
Punjab,Amritsar,143105,286,65,8,359,97.77
Punjab,Amritsar,143107,102,14,2,118,98.31
Punjab,Amritsar,143108,97,25,1,123,99.19
Punjab,Amritsar,143109,105,15,0,120,100.0
Punjab,Amritsar,143110,207,68,14,289,95.16
Punjab,Amritsar,143111,70,6,0,76,100.0
Punjab,Amritsar,143112,53,6,1,60,98.33
Punjab,Amritsar,143113,71,6,0,77,100.0
Punjab,Amritsar,143114,97,6,2,105,98.1
Punjab,Amritsar,143115,84,9,1,94,98.94
Punjab,Amritsar,143116,98,16,0,114,100.0
Punjab,Amritsar,143119,54,6,0,60,100.0
Punjab,Amritsar,143149,85,2,0,87,100.0
Punjab,Amritsar,143201,35,3,0,38,100.0
Punjab,Amritsar,143202,53,1,0,54,100.0
Punjab,Amritsar,143203,44,3,0,47,100.0
Punjab,Amritsar,143204,12,0,3,15,80.0
Punjab,Amritsar,143205,69,7,2,78,97.44
Punjab,Amritsar,143302,1,0,0,1,100.0
Punjab,Amritsar,143304,2,0,0,2,100.0
Punjab,Amritsar,143305,2,0,0,2,100.0
Punjab,Amritsar,143401,1,1,0,2,100.0
Punjab,Amritsar,143413,55,10,0,65,100.0
Punjab,Amritsar,143415,1,0,0,1,100.0
Punjab,Amritsar,143501,157,14,2,173,98.84
Punjab,Amritsar,143502,114,16,2,132,98.48
Punjab,Amritsar,143504,38,1,0,39,100.0
Punjab,Amritsar,143601,241,28,0,269,100.0
Punjab,Amritsar,143603,37,11,0,48,100.0
Punjab,Amritsar,143606,102,16,0,118,100.0
Punjab,Barnala,148020,4,0,0,4,100.0
Punjab,Barnala,148024,12,2,0,14,100.0
Punjab,Barnala,148025,20,2,0,22,100.0
Punjab,Barnala,148100,49,2,0,51,100.0
Punjab,Barnala,148101,342,29,3,374,99.2
Punjab,Barnala,148102,68,6,0,74,100.0
Punjab,Barnala,148103,40,1,1,42,97.62
Punjab,Barnala,148104,59,7,1,67,98.51
Punjab,Barnala,148105,121,13,0,134,100.0
Punjab,Barnala,148106,20,3,0,23,100.0
Punjab,Barnala,148107,82,4,2,88,97.73
Punjab,Barnala,148108,109,10,1,120,99.17
Punjab,Bathinda,148109,24,0,0,24,100.0
Punjab,Bathinda,151001,750,115,2,867,99.77
Punjab,Bathinda,151002,28,4,0,32,100.0
Punjab,Bathinda,151003,5,2,0,7,100.0
Punjab,Bathinda,151004,2,0,0,2,100.0
Punjab,Bathinda,151005,81,18,0,99,100.0
Punjab,Bathinda,151101,144,15,0,159,100.0
Punjab,Bathinda,151102,79,11,0,90,100.0
Punjab,Bathinda,151103,211,28,8,247,96.76
Punjab,Bathinda,151104,54,7,0,61,100.0
Punjab,Bathinda,151105,31,4,1,36,97.22
Punjab,Bathinda,151106,37,5,0,42,100.0
Punjab,Bathinda,151108,50,2,2,54,96.3
Punjab,Bathinda,151111,28,0,0,28,100.0
Punjab,Bathinda,151201,211,22,3,236,98.73
Punjab,Bathinda,151206,50,9,2,61,96.72
Punjab,Bathinda,151301,151,19,0,170,100.0
Punjab,Bathinda,151302,163,7,0,170,100.0
Punjab,Bathinda,151401,127,11,0,138,100.0
Punjab,Bathinda,151501,1,0,0,1,100.0
Punjab,Bathinda,151505,5,1,0,6,100.0
Punjab,Bathinda,151509,156,18,0,174,100.0
Punjab,Faridkot,151202,130,14,0,144,100.0
Punjab,Faridkot,151203,256,34,3,293,98.98
Punjab,Faridkot,151204,166,28,3,197,98.48
Punjab,Faridkot,151205,62,4,0,66,100.0
Punjab,Faridkot,151207,45,4,2,51,96.08
Punjab,Faridkot,151208,26,1,0,27,100.0
Punjab,Faridkot,151209,31,4,2,37,94.59
Punjab,Faridkot,151212,71,10,0,81,100.0
Punjab,Faridkot,152025,6,0,0,6,100.0
Punjab,Fatehgarh Sahib,140101,8,0,0,8,100.0
Punjab,Fatehgarh Sahib,140102,5,0,0,5,100.0
Punjab,Fatehgarh Sahib,140112,1,0,0,1,100.0
Punjab,Fatehgarh Sahib,140307,11,1,0,12,100.0
